tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.68E+17,negative,1,Late Flight,1,United,,kristen_19,,0,"@united thanks. Weather is understandable, but when every single domestic flight is delayed because of inbound int'l flights, it's crazy",,2/18/2015 15:17,,Quito
5.68E+17,positive,0.6889,,0,United,,santiagopinzong,,0,"@united #1007 Houston-Bogota boarding again, safety first, it seems the mechanics fixed the problem faster, good energy to fly home/family",,2/18/2015 15:14,Colombia,Central Time (US & Canada)
5.68E+17,negative,1,Lost Luggage,0.6606,United,,Dayrean,,0,@united no tag number. Luggage was taken off the weigh scale and appears to have been sent off on conveyor belt without any tag...,,2/18/2015 15:13,,
5.68E+17,positive,0.7076,,0,United,,officialpcoops,,0,@united have reported it.  Still in Istanbul at the moment apparently.  On the other plane haha.  Hats off to the pilot!,,2/18/2015 15:11,,
5.68E+17,neutral,0.6465,,0,United,,scofro14,,0,"@united, Understandable. I did try Flight Booking Problems several times for 2 passengers &amp; got the messages I mentioned before. As for the agents price???",,2/18/2015 15:11,,Mountain Time (US & Canada)
5.68E+17,positive,1,,,United,,od2be2003,,0,"@united hey awesome!  Thanks for the reply, will be filling the form out! @AmericanAir",,2/18/2015 15:09,"Dallas, TX",Eastern Time (US & Canada)
5.68E+17,negative,0.6309,Flight Booking Problems,0.3251,United,,parryaftab,,0,@united flying tomorrow from mexico to US. Mileage tkts dont show 1k status. Help,,2/18/2015 15:08,,Central Time (US & Canada)
5.68E+17,negative,1,Lost Luggage,0.6783,United,,Dayrean,,0,@united correct date is 2/11/15!,,2/18/2015 15:08,,
5.68E+17,negative,1,Customer Service Issue,0.69,United,,DCconnick,,0,@united 3 phone reps. None could see I was rebooked so missed that flight.Told to go standby for a nonexistent Late Flightr flight. Did I hurt you?,,2/18/2015 15:06,,
5.68E+17,negative,0.7171,Lost Luggage,0.7171,United,,Dayrean,,0,@united a report was filed with the airport police on 11th and 12th February-I have the police case number if required,,2/18/2015 15:06,,
5.68E+17,negative,1,Customer Service Issue,0.684,United,,geekydewd,,0,"@united can't DM, you're not following. LLY144. Rebooked on #UA1516 but still need seats.",,2/18/2015 15:04,"CO Springs, Occupied Colorado",Mountain Time (US & Canada)
5.68E+17,negative,1,Lost Luggage,0.3366,United,,Dayrean,,0,@united the supervisor on situation- Stacey took all our details-no claim number given to us,,2/18/2015 15:02,,
5.68E+17,negative,1,Late Flight,1,United,,MattEngelbrecht,,0,@united 1 hour since boarding began and we're still sitting at the gate.  #UA507,,2/18/2015 15:01,"Lakewood, Colorado",Mountain Time (US & Canada)
5.68E+17,negative,1,Late Flight,1,United,,frannie_ryan,,0,@united Tks for reply. PSP employees blamed Late Flight departure on POTUS when main reasons were DVR flt Late Flight &amp; insufficient ground crew to handle,,2/18/2015 15:01,Memphis TN,Central Time (US & Canada)
5.68E+17,negative,1,Bad Flight,0.3434,United,,christinebpc,,0,@united took this one just for you. Not a window. Also not fun if you get motion sick. http://t.co/m81rV0blxs,,2/18/2015 14:52,"Houston, Texas",Central Time (US & Canada)
5.68E+17,positive,0.6617,,,United,,AlexSenchak,,0,"@united they are all -pilots, FA and ground personnel doing a great job. Weather is to blame... Who do I talk to about that :)",,2/18/2015 14:50,"Boston, MA ",Atlantic Time (Canada)
5.68E+17,negative,0.6842,Late Flight,0.6842,United,,gailmmath,,0,"@united I find this text funny, considering we are still sitting here because 2 seats need to be changed out. http://t.co/LoLuWfCi11",,2/18/2015 14:50,,
5.68E+17,negative,1,Bad Flight,1,United,,santiagopinzong,,0,"@united #1007 Houston-Bogota with an engine problem, mechanics trying to ""fix"" the problem, safety first, better to change the plane",,2/18/2015 14:49,Colombia,Central Time (US & Canada)
5.68E+17,negative,0.6598,Flight Attendant Complaints,0.3608,United,,AlexSenchak,,0,@united thanks! Makes sense. Just annoying that it can't be determined better.,,2/18/2015 14:45,"Boston, MA ",Atlantic Time (Canada)
5.68E+17,neutral,0.6593,,0,United,,GeorgeMcflyOG,,0,@united patiently drinking and tweeting about my experience,,2/18/2015 14:43,NJ ,Eastern Time (US & Canada)
5.68E+17,negative,1,Can't Tell,0.6739,United,,GeorgeMcflyOG,,0,@united you have yourselves to blame for giving me the time to get drunk and tell you how I feel about your overpriced sub par airline,,2/18/2015 14:43,NJ ,Eastern Time (US & Canada)
5.68E+17,negative,1,Cancelled Flight,1,United,,GeorgeMcflyOG,,0,@united idea: if u don't want us to be frustrated don't Cancelled Flight flights because your crew overflowed a toilet. Get a plumber,,2/18/2015 14:42,NJ ,Eastern Time (US & Canada)
5.68E+17,negative,1,Late Flight,1,United,,GeorgeMcflyOG,,0,@united I will be patient in my luxurious middle seat on my next delayed flight,,2/18/2015 14:40,NJ ,Eastern Time (US & Canada)
5.68E+17,negative,0.6678,Flight Booking Problems,0.3381,United,,GeorgeMcflyOG,,0,@united I will be patient as your agent explains how you have me booked on a new flight for 6:18 when that plane doesn't arrive until 6:07,,2/18/2015 14:39,NJ ,Eastern Time (US & Canada)
5.68E+17,negative,0.6667,Lost Luggage,0.6667,United,,Dayrean,,0,@united please help trace my luggage which was put through without a name tag on 11 February 2014 at Albuquerque airport,,2/18/2015 14:37,,
5.68E+17,negative,1,Customer Service Issue,0.65,United,,GeorgeMcflyOG,,0,@united be patient while I let this string of tweets go out showing people you are bad at your business,,2/18/2015 14:37,NJ ,Eastern Time (US & Canada)
5.68E+17,negative,1,Cancelled Flight,0.6629,United,,GeorgeMcflyOG,,0,@united I think you guys had a half full flight at 4 so you held our overbooked 3pm flight to fill the other one then Cancelled Flightled mine,,2/18/2015 14:36,NJ ,Eastern Time (US & Canada)
5.68E+17,neutral,1,,,United,,sdgarguilo,,0,"@united's in-flight promo on their TV's includes Brian Williams. Tough to edit that quickly. Not a complaint, just an observation.",,2/18/2015 14:35,Earth (for now...),Eastern Time (US & Canada)
5.68E+17,negative,1,Can't Tell,0.7021,United,,frqnttraveler,,1,@united thanks I'll fill out the form that no one reads or responds to.,,2/18/2015 14:35,california,
5.68E+17,negative,1,Cancelled Flight,1,United,,GeorgeMcflyOG,,0,@united I was patient when they refused to switch my flight Bc of my checked bag then Cancelled Flightled the one I was on,,2/18/2015 14:34,NJ ,Eastern Time (US & Canada)
5.68E+17,negative,1,Customer Service Issue,1,United,,Astonvillausa,,0,"@united   sent DM last week, re: suit regarding your error. No response was given. Please Answer DM or tell me who to send suit to....",,2/18/2015 14:31,"Chicago, Illinois ",Central Time (US & Canada)
5.68E+17,positive,0.6769,,,United,,DCconnick,,0,@united Will have to try standby in Denver tonight or will have to Cancelled Flight father son trip till next year. Thx for trying.,,2/18/2015 14:24,,
5.68E+17,negative,1,Late Flight,0.6778,United,,shikai590,,0,@united I wrote to you but got nothing.and I am out of US .It is very simple thing.Will ypu provide compensation for your delay?,,2/18/2015 14:23,,
5.68E+17,neutral,1,,,United,,MikeFromRBLX,,0,@united How many 787s do you currently operate and what other aircraft do you operate?,,2/18/2015 14:16,roblox.com,Eastern Time (US & Canada)
5.68E+17,negative,1,Customer Service Issue,0.6752,United,,qlyss8,,0,"“@united: @qlyss8 We don't want our customers to be frustrated. Thank you for your patience. ^JT” A lovely sentiment, but not a $180 one.",,2/18/2015 14:10,"Texas, USA",Mountain Time (US & Canada)
5.68E+17,negative,1,Customer Service Issue,0.6518,United,,sjking2000,,0,@united 4 different departure / arrival updates for UA304??? In 1hr. Please!,,2/18/2015 14:09,"California, US",Pacific Time (US & Canada)
5.68E+17,negative,0.7047,Bad Flight,0.7047,United,,christinebpc,,0,@united nope. Really. No window at all for 10A. 10F has one. 8 and 11 has one. None for 10A. So sad...,,2/18/2015 14:09,"Houston, Texas",Central Time (US & Canada)
5.68E+17,negative,1,Can't Tell,1,United,,bethanycknowles,,0,"@united #vegan meals can be more creative than noodles, peas, and zukes. Non-vegan yogurt is not acceptable for a vegan. Can you do better?",,2/18/2015 14:08,,Eastern Time (US & Canada)
5.68E+17,positive,1,,,United,,qlyss8,,0,"@united well, thanks for not charging me for switching my two Cancelled Flightled flights anyway. That was pretty nice. #stillmakingmepoorthough",,2/18/2015 14:02,"Texas, USA",Mountain Time (US & Canada)
5.68E+17,positive,1,,,United,,ToddWalsh,,0,@united well it IS John Hughes' birthday. But I will stick w the plane &amp; hold off on trains &amp; automobiles. Gate workers are doing well.,,2/18/2015 14:01,"ÜT: 33.449738,-112.049072",Pacific Time (US & Canada)
5.68E+17,negative,0.6871,Can't Tell,0.3552,United,,trueceltsfan,,0,@united - my son left his tablet on plane.  Am out of country and can not call easily.  Is there an email to contact?,,2/18/2015 13:59,,
5.68E+17,negative,1,Customer Service Issue,0.6639,United,,JTMacrizzle,,0,"I will, if you can show me where this new program is beneficial to your longstanding loyal consumers... @united","[0.0, 0.0]",2/18/2015 13:53,"Arlington, VA",Quito
5.68E+17,negative,1,Customer Service Issue,0.6861,United,,ptau,,0,@united all i hear is blah blah blah ....you shoulda used that $400 to buy a @burningman ticket instead. &amp; ill be driving there not flying,,2/18/2015 13:52,Chasing Carmen San Diego,Central Time (US & Canada)
5.68E+17,negative,0.6632,Lost Luggage,0.6632,United,,ASID_CEO,,0,"@united yes, supposed to be here by 6PM. I have a Board Meeting tomorrow. Fingers crossed.","[33.5089001, -112.02901444]",2/18/2015 13:52,"Washington, DC",Central Time (US & Canada)
5.68E+17,negative,1,Cancelled Flight,0.6677,United,,GeorgeMcflyOG,,0,@united thanks for not letting me switch flights Bc I had a checked bag then Cancelled Flighting my flight forcing me to take another 3 hrs Late Flightr!,,2/18/2015 13:51,NJ ,Eastern Time (US & Canada)
5.68E+17,positive,1,,,United,,willyvideo,,0,@united thank you! Love united!! Have 4 flights today!,,2/18/2015 13:51,,Pacific Time (US & Canada)
5.68E+17,positive,1,,,United,,kklausser,,0,"@united Just did, thanks for checking! :)",,2/18/2015 13:51,"Jacksonville, FL",Eastern Time (US & Canada)
5.68E+17,negative,1,Cancelled Flight,1,United,,qlyss8,,0,@united just informed you don't reimburse for issues due to weather. this is why your flights keep getting Cancelled Flightled--Thor hates you,,2/18/2015 13:49,"Texas, USA",Mountain Time (US & Canada)
5.68E+17,negative,1,Lost Luggage,1,United,,caitieamanda,,0,"@united Midland couldn't get our bags to connect on our Intl flight to Sydney, so have to get em in LA &amp; check em in there.",,2/18/2015 13:49,"Brisbane, Australiaaa!",Brisbane
5.68E+17,negative,1,Can't Tell,1,United,,OldMarks,,1,@united this may be the last time I fly your airline.,"[38.94494175, -77.45367931]",2/18/2015 13:45,"Mobile, AL.",Central Time (US & Canada)
5.68E+17,negative,1,Flight Attendant Complaints,0.6495,United,,DaveGraf1965,,1,"@united Is your company motto: ""I do not care!!!""  I heard several times from your employees to your clients in the past week.""  #idonotcare",,2/18/2015 13:44,,Atlantic Time (Canada)
5.68E+17,negative,1,Flight Attendant Complaints,0.655,United,,fatihguvenen,,0,@united you should tell that to the staff at LAX then. I boarded group 5 at the very end of the queue as a Gold member. Thanks for nothing.,,2/18/2015 13:37,minneapolis,Central Time (US & Canada)
5.68E+17,negative,1,Flight Attendant Complaints,0.3556,United,,dbmain,,1,"@united Missing crew, passenger doc problems, frozen toilets, and now we're off the plane. Give me my money back.  UA3466","[41.98160558, -87.90496847]",2/18/2015 13:35,,
5.68E+17,positive,1,,,United,,quade181,,0,@united Fantastic job by your people today on ua22 from Dublin. A jam packed plane but the crew was wonderful!!,,2/18/2015 13:31,"Paramus, NJ",
5.68E+17,negative,1,Late Flight,0.3478,United,,RohKapx1,,0,"@united there was 20 min to departure, no one waiting. On being pressed ground staffer threatened ""do you want to get to SF today"" #fail",,2/18/2015 13:26,DFW & SF,Central Time (US & Canada)
5.68E+17,negative,1,Flight Booking Problems,0.6481,United,,140JustinC,,0,@united flying lax to Sfo and system won't let me check in. Your site tells me to do it through @AirCanada and they tell me through you.,,2/18/2015 13:25,Fredericton NB,Atlantic Time (Canada)
5.68E+17,negative,0.6621,Lost Luggage,0.6621,United,,Perisspiceladle,,0,"@united and btw, the @Virgin and @JetBlue managed on time departures same time same destination- &amp; wouldn't take away a 9year old kids bag!",,2/18/2015 13:24,"San Francisco Bay Area, USA",Central Time (US & Canada)
5.68E+17,positive,1,,,United,,ThomasGutches,,0,@united can I just go ahead and live in your premium cabins? I'm in heaven now en route to LHR,,2/18/2015 13:22,"Sacramento, CA / Columbus, OH",Eastern Time (US & Canada)
5.68E+17,negative,0.6735,Can't Tell,0.6735,United,,qlyss8,,0,"@united feeling poor on the church-mouse level here, 180 dollars is enough to make a grown man cry. I'm not a grown man but tears happened",,2/18/2015 13:22,"Texas, USA",Mountain Time (US & Canada)
5.68E+17,negative,1,Late Flight,1,United,,Perisspiceladle,,0,@united sure but the plane is an hour Late Flight! Your ontime departure ship sailed away a long time back!,,2/18/2015 13:21,"San Francisco Bay Area, USA",Central Time (US & Canada)
5.68E+17,negative,1,Late Flight,1,United,,DCconnick,,0,@united UA6002 MLI-&gt;DEN. Will miss connection UA3530 DEN-&gt;YEG due to delay.,,2/18/2015 13:18,,
5.68E+17,negative,1,Customer Service Issue,0.6803,United,,HeHaithMe,,1,"@united How come you are the ONLY airline, of 90+ flights last year that makes me check my carry-on. Not even gate check...baggage claim?!?",,2/18/2015 13:17,Born/Raised in 314/Home is 317,Eastern Time (US & Canada)
5.68E+17,negative,1,Cancelled Flight,1,United,,qlyss8,,1,@united I had to change airports to actually get a flight out when my flight from FAY was Cancelled Flightled twice. $180 taxi ride to RDU--reimburse?,,2/18/2015 13:16,"Texas, USA",Mountain Time (US & Canada)
5.68E+17,neutral,1,,,United,,RhodseyM,,0,@united it's operated by united as it's a heathrow-Newark flight,,2/18/2015 13:14,London,Greenland
5.68E+17,negative,1,Customer Service Issue,0.6225,United,,zackintheusa,,0,@united yes of course I have.  Is this how you treat customer with no recourse?,,2/18/2015 13:09,"columbus, oh",Central Time (US & Canada)
5.68E+17,negative,0.6639,Lost Luggage,0.3706,United,,MGsoundguy,,0,@united I will be stunned if my bags are in Hartford with me.  The ORD ground crew only had an hour to move my bags 200 yards,,2/18/2015 13:09,"Houston TX
",
5.68E+17,negative,1,Customer Service Issue,1,United,,NikoMLB,,0,"@united Can someone assist me with my DM's? Waiting 1 hour on phone, 2 hours on Twitter.",,2/18/2015 13:07,"New York, NY ",
5.68E+17,negative,1,Flight Booking Problems,0.6606,United,,herestorian,,0,"@united Flight was overbooked! Was offered voucher to wait &amp; take another flight. Gate agent switched me over, retracted voucher offer.",,2/18/2015 13:00,,
5.68E+17,positive,0.6771,,,United,,kennykhlee,,0,@united thank you!,,2/18/2015 12:59,San Francisco,Pacific Time (US & Canada)
5.68E+17,positive,0.6768,,0,United,,greghei1,,0,@united Thanks - it's very helpful to understand that the reduced price seats that are sold at check-in have priority over the certificates.,,2/18/2015 12:46,"Fremont, California",Pacific Time (US & Canada)
5.68E+17,negative,1,Late Flight,1,United,,JackAcree,,0,@united As a Million Miler I've been delayed plenty. NEVER in the amateurish way@SilverAirwsys does it. I'd be embarrassed to be affiliated.,,2/18/2015 12:44,United States,Eastern Time (US & Canada)
5.68E+17,negative,1,Flight Booking Problems,0.6458,United,,froyomama,,0,"@united airlines claims to have a low fare guarantee, but they won't honor a lower fare that I found.",,2/18/2015 12:41,,Central Time (US & Canada)
5.68E+17,negative,1,Late Flight,1,United,,DCconnick,,0,@united Another delayed United flight. I should not be this surprised or upset. I'm mostly disappointed I have to Cancelled Flight my trip with my dad,,2/18/2015 12:41,,
5.68E+17,negative,1,Bad Flight,0.3752,United,,RhodseyM,,0,"@united still can't dm, it's LH7631 on 21/2/15",,2/18/2015 12:41,London,Greenland
5.68E+17,positive,1,,,United,,IrisSanchezCDE,,0,@united Thank you Margo at Houston's Bush Intercontinental for getting me home earlier.,,2/18/2015 12:41,USA,Central Time (US & Canada)
5.68E+17,negative,1,Customer Service Issue,0.6704,United,,scofro14,,0,"@united, I booked our flights w/ @WestJet. I saw the same prices each time I searched. It wasn't the least bit frustrating. #customerservice",,2/18/2015 12:40,,Mountain Time (US & Canada)
5.68E+17,negative,0.6409,Flight Booking Problems,0.6409,United,,scofro14,,0,"@united, Thanks, but I didn't want to see 'we've started your flight search over' OR 'the fare &amp; rules for this itinerary has changed' again",,2/18/2015 12:37,,Mountain Time (US & Canada)
5.68E+17,negative,1,Late Flight,1,United,,jesisforlovers,,0,@united my cats flight was delayed 1+hour  she will be arriving to Hawaii after 5 &amp; I won't be able to pick her up until tomorrow 😭,,2/18/2015 12:27,"Oahu, Hi",Central Time (US & Canada)
5.68E+17,negative,0.6368,Bad Flight,0.6368,United,,ajhoekst,,0,"@united I did not, my mind was on getting to the next flight.",,2/18/2015 12:27,"Novi, MI",Eastern Time (US & Canada)
5.68E+17,negative,1,Lost Luggage,1,United,,zackintheusa,,0,@united now you've lost my bags too.  At least nobody has done anything to help out.  This is absurd.,,2/18/2015 12:27,"columbus, oh",Central Time (US & Canada)
5.68E+17,negative,1,Customer Service Issue,0.3471,United,,JeffPfeifer,,0,@united What's up with the reduction in E+ on 737-900s? 1K who can no longer confirm E+.  Forget upgrades - just want legroom. #unitedfail,,2/18/2015 12:26,"Denver, CO",Mountain Time (US & Canada)
5.68E+17,negative,1,Customer Service Issue,0.352,United,,herestorian,,0,@united offered me a voucher to switch flights. Now voucher offer doesn’t exist &amp; the gate agent switched me to a delayed flight!,,2/18/2015 12:22,,
5.68E+17,neutral,0.672,,0,United,,jordanslott,,0,@united when southwest did this to us -- a mechanical problem at least they gave us round trip vouchers. Will you step up to the pLate Flight too?,,2/18/2015 12:14,"Jersey City, NJ",
5.68E+17,negative,1,Flight Booking Problems,0.6526,United,,jenny0z,,0,@united I usually like flying with you guys but $200 fee to use my credit seems ridiculous #notcool #exhorbitantfees,,2/18/2015 12:12,new york city ,
5.68E+17,negative,1,Lost Luggage,0.6733,United,,prof_west,,0,"@united Thanks, but not so much the missing bag as the nonexistent staff at this apparent remote outpost (busy airport for city of ~1M).",,2/18/2015 12:11,"Edmonton, Alberta, Canada",Mountain Time (US & Canada)
5.68E+17,negative,0.6578,Lost Luggage,0.6578,United,,kennykhlee,,0,@united my friend lost luggage on flight 1547. What to do?,,2/18/2015 12:10,San Francisco,Pacific Time (US & Canada)
5.68E+17,positive,1,,,United,,RhodseyM,,0,"@united sweet, follow back and I'll get the dm off",,2/18/2015 12:10,London,Greenland
5.68E+17,neutral,0.6651,,0,United,,yentruok720,,0,@united my reservation were changed so that I can longer make my connecting flight. How can I change this without incurring a fee?,,2/18/2015 12:01,DC,
5.68E+17,positive,1,,,United,,chrismackwpg,,0,@united all good! Next flight was a little delayed so it all worked 👍,,2/18/2015 11:57,,Central Time (US & Canada)
5.68E+17,neutral,0.6944,,0,United,,Kthrngllcksn,,0,@united flight 5431,,2/18/2015 11:50,,Central Time (US & Canada)
5.68E+17,negative,1,Flight Attendant Complaints,0.6559,United,,RohKapx1,,1,"@united Just boarded UA1297, was refused from carrying overhead bag as no space, in plane now with loads of space #fail #customerexperience",,2/18/2015 11:45,DFW & SF,Central Time (US & Canada)
5.68E+17,negative,1,Flight Attendant Complaints,0.6775,United,,Perisspiceladle,,1,@united get your act right! You just lost customers because your staff wouldn't let us take our approved carry-on on a half empty flight!,,2/18/2015 11:45,"San Francisco Bay Area, USA",Central Time (US & Canada)
5.68E+17,neutral,0.6701,,0,United,,Boruch_1,,0,@united @ShulemStern @gg8929 Raise a dispute with your cc provider and they will hopefully clear it for you.,,2/18/2015 11:41,,London
5.68E+17,negative,1,Bad Flight,0.3443,United,,sasharashid,,0,@united Held up for almost 45 minutes and then promised free movies and it didn't work and neither did the wifi that was paid for. Boo :(,,2/18/2015 11:39,,Eastern Time (US & Canada)
5.68E+17,negative,1,Late Flight,1,United,,JackAcree,,0,"@united Nice ""partners"" you have. The delays keep increasing every 20 min @FtLauderdaleSun @orlandosentinel http://t.co/1AtEafnC6R",,2/18/2015 11:37,United States,Eastern Time (US & Canada)
5.68E+17,negative,1,Late Flight,1,United,,jordanslott,,0,@united UA1740 just admit you have no clue when flight will leave Denver. #unfriendlyskies,,2/18/2015 11:28,"Jersey City, NJ",
5.68E+17,negative,0.3654,Flight Booking Problems,0.3654,United,,MetinErtas06,,0,"@united yep, after long waiting on the phone we managed to rebook it. Hope it will be a pleasent one. Thanks for ur help.",,2/18/2015 11:28,,
5.68E+17,negative,1,Late Flight,0.3557,United,,theo,,1,@united Just had the worst experience ever flying with you,,2/18/2015 11:28,São Paulo / Brasil,Brasilia
5.68E+17,negative,1,Late Flight,1,United,,jordanslott,,0,@United UA1740. As the inbound flight dep time gets closer you push it back 15 min. You've been doing this for 2 hrs.,,2/18/2015 11:27,"Jersey City, NJ",
5.68E+17,negative,1,Late Flight,1,United,,Kthrngllcksn,,0,@united why is my flight from mke to ord getting delayed? Our gate attendant is not communicating!,,2/18/2015 11:27,,Central Time (US & Canada)
5.68E+17,negative,1,Bad Flight,1,United,,Vic_Sutter,,0,"@united my plane sounds like  a DJ  scratching is this normal? If so, will this eventually be a new entertainment fee.",,2/18/2015 11:22,Las Vegas ,Hawaii
5.68E+17,neutral,0.647,,,United,,lorenzosimpson,,0,@united chase says no referral bonus. Thanks.,,2/18/2015 11:18,,Eastern Time (US & Canada)
5.68E+17,negative,1,Flight Booking Problems,0.6571,United,,syndscu,,0,"@united how can i trust United with future Flight Booking Problemss when a confirmed, ticketed and purchased ticket is Cancelled Flightled after the fact?",,2/18/2015 11:17,,
5.68E+17,negative,1,Late Flight,0.3626,United,,zackintheusa,,0,@united rebooked.  This one is Late Flight too.,,2/18/2015 11:02,"columbus, oh",Central Time (US & Canada)
5.68E+17,negative,1,Late Flight,1,United,,zackintheusa,,0,@united 2nd Late Flight flight today,,2/18/2015 11:01,"columbus, oh",Central Time (US & Canada)
5.68E+17,negative,0.6459,Cancelled Flight,0.323,United,,lymanm8,,0,"@united if u miss first leg of ur flight, you have to pay hundreds of $'s just to keep your second leg? How much to keep my earned miles?",,2/18/2015 11:01,,
5.68E+17,negative,1,Bad Flight,1,United,,RobBogart,,0,"@united 3586 from IAD to BUF.  Incredibly loud, and like a third world 70s inner city metro bus.  #lowstandards http://t.co/m67WnBglXQ",,2/18/2015 10:58,DC/SF/BFLO,
5.68E+17,neutral,0.653,,0,United,,ptau,,0,@united Cancelled Flighting. bought a ticket for a friend but cant get the credit under my name,,2/18/2015 10:58,Chasing Carmen San Diego,Central Time (US & Canada)
5.68E+17,positive,0.701,,,United,,LeeRose20,,0,@united Boeing 777 Star Alliance short finals @Heathrowairport 27L on an amazing winters morning #777 #Avgeek http://t.co/owMaXOyEhZ,,2/18/2015 10:56,West Wickham Kent ! ,
5.68E+17,negative,0.6838,Flight Booking Problems,0.6838,United,,dr_spencer,,0,@united 16 days for one flight and 8 for the other (roundtrip).,"[0.0, 0.0]",2/18/2015 10:44,Nicaragua,Central America
5.68E+17,positive,1,,,United,,Thejetsetjulie,,0,@united I am blown away by stellar #custserv !! Thank you &lt;3 http://t.co/JOrEScfb4x,,2/18/2015 10:42,Instagram @thejetsetjulie,Quito
5.68E+17,negative,1,Bad Flight,0.3548,United,,rsparno,,0,@united your overall experience of flying is not friendly,,2/18/2015 10:39,"Belle Mead, NJ",Quito
5.68E+17,negative,1,Late Flight,1,United,,JimTrotter_NFL,,0,@united a good start would be  to warm the plane before the departure time so the flight isn't delayed due to frozen water lines.,,2/18/2015 10:37,San Diego,Pacific Time (US & Canada)
5.68E+17,negative,1,Customer Service Issue,0.6558,United,,GYank,,0,@united annnnddddd I'm going to lose my first class seat on the flight they shuffle me to,,2/18/2015 10:33,"LA, NY, Chicago & St.Louis",
5.68E+17,positive,0.6705,,0,United,,adler_edward,,0,@united you have the nicest gate attendant at Newark airport gate 101 right now. Multiple delays and she is still pleasant with everyone.,,2/18/2015 10:32,,
5.68E+17,negative,1,Late Flight,1,United,,GYank,,0,@united 6 hour mechanical delay...killing me,,2/18/2015 10:31,"LA, NY, Chicago & St.Louis",
5.68E+17,negative,1,Lost Luggage,0.3441,United,,MGsoundguy,,0,@united every time I check a bag with your airline I'm confident I will be wearing the same clothes for 3 days.  Please prove me wrong.,,2/18/2015 10:29,"Houston TX
",
5.68E+17,neutral,0.6764,,,United,,eriwn9,,0,@united trade show! Come by both 130 for awesome deals on #sunkist and @webbernaturals! $$ http://t.co/1L9sCWPhph,,2/18/2015 10:26,,
5.68E+17,negative,1,Late Flight,1,United,,TammyJacksonEJ,,0,@united. Thanks United for the no running water and Late Flight flight from Grand Rapids to Denver,"[39.85823091, -104.67802376]",2/18/2015 10:18,,Quito
5.68E+17,negative,1,Customer Service Issue,0.3492,United,,SFWWflyfish,,0,@united KN: not allowing me to bypass the receipt # on the refund request form. Never received receipt email. charged http://t.co/Cju102xP2k,,2/18/2015 10:15,"Austin, TX",Eastern Time (US & Canada)
5.68E+17,neutral,1,,,United,,TheClayFox,,0,@united please help! Left my iPad Air 2 on my flight from NYC to Paris yesterday and can’t get in touch with anyone locally. What to do?,"[0.0, 0.0]",2/18/2015 10:11,New York City (Silicon Alley),Eastern Time (US & Canada)
5.68E+17,negative,1,Bad Flight,0.6737,United,,Max_Tau,,0,@united When will that happen? It really confuses when the 1st content to come on the 6in screens is about how technology forward United is.,,2/18/2015 10:09,Amsterdam NL,Athens
5.68E+17,negative,1,Customer Service Issue,0.6484,United,,eatgregeat,,0,"@united you mean like my mailing address and rate? By the surliness of my United ""coworkers"" I'm guessing our benefits aren't great.","[29.97877958, -95.33246329]",2/18/2015 10:08,,Eastern Time (US & Canada)
5.68E+17,negative,1,Customer Service Issue,0.6341,United,,Bhuvanasaurus,,0,@united I already sent feedback and your reps are who told me about the priority. I'm speechless at your system,,2/18/2015 10:07,,
5.68E+17,negative,1,Can't Tell,0.7093,United,,frqnttraveler,,0,@united just because you are a monopoly in @flySFO doesn't mean you treat your frequent fliers like crap.,,2/18/2015 10:07,california,
5.68E+17,negative,1,Lost Luggage,1,United,,c9n0thing,,0,"@united Yeah, bag is on the way. As per usual.  I'm actually getting used to getting it delivered to me, its kind of nice in a sense.",,2/18/2015 10:07,San Diego,Pacific Time (US & Canada)
5.68E+17,neutral,1,,,United,,BWithering,,0,@united How much is baggage check for International flights?,,2/18/2015 10:04,"Raleigh, NC  SoCal",Eastern Time (US & Canada)
5.68E+17,negative,1,Flight Booking Problems,0.6496,United,,monotaga,,0,@united Why does it take 4-6 weeks for a new MileagePlus Premier card to be sent out? #stillwaiting #doesntfeellikestatusyet,,2/18/2015 9:59,"San Francisco, CA",Central Time (US & Canada)
5.68E+17,negative,1,Customer Service Issue,1,United,,Scotti,,0,"@United Wonder why people hate dealing with airlines?  Ridiculous and inflexible ""policies"".  I need a phone number and a resolution.  Now.",,2/18/2015 9:58,"Grand Junction, CO",Mountain Time (US & Canada)
5.68E+17,negative,0.6606,Cancelled Flight,0.6606,United,,MetinErtas06,,0,@united LE2V9D pnr numbered flight. The first leg is Cancelled Flightled due to bad weather in iatanbul. How can i make a reFlight Booking Problems,,2/18/2015 9:53,,
5.68E+17,negative,1,Flight Booking Problems,0.6747,United,,greghei1,,0,"@united (2/2) It suggests that if can't confirm cert at time of Flight Booking Problems, I should assume that it may never clear. Didn't used to be that way",,2/18/2015 9:50,"Fremont, California",Pacific Time (US & Canada)
5.68E+17,positive,0.6458,,0,United,,greghei1,,0,"@united Thanks for explanation. It seems like an odd incentive structure, tho, because it dramatically diminishes the value of the certs.",,2/18/2015 9:46,"Fremont, California",Pacific Time (US & Canada)
5.68E+17,neutral,1,,,United,,willyvideo,,0,@united #sfo #ClearVision #TV4U @ United Terminal SFO Airport http://t.co/Q9bYn9pCTf,"[37.62006843, -122.38822083]",2/18/2015 9:43,,Pacific Time (US & Canada)
