tweet_id,sentiment,text,tweet_created,tweet_location,user_timezone
13478,negative,I would purchase it if I was there by choice but you guys Cancelled Flightled my flight and have me stuck at DFW for 7 hours!,23/02/2015 5:36,Southern California,
13479,negative,haha I did. They said it wasn't their fault somehow? You guys r a joke,23/02/2015 5:35,,
13480,negative,"Stuck in Miami, and one of the worst customer experiences I have ever had. Will be sure to let everyone know about my time w/AA",23/02/2015 5:33,,
13481,negative,2days 2plains 2fails,23/02/2015 5:32,"Albuquerque,New Mexico ",America/Boise
13482,negative,@MurphyJulie it took them 6 hours to call me back. Then it disconnected twice. __ I'll never get back to work,23/02/2015 5:31,Bentonville  Arkansas,Central Time (US & Canada)
13483,negative," so far all I am getting is ""maybe your bag will come today. We don't know."" Website says ""status unknown""- can you help?",23/02/2015 5:31,"New York, NY ",Eastern Time (US & Canada)
13484,negative,"My flight 1108 was Cancelled Flightled. I need to be rebooked, and I can't do it online and they aren't answering calls. Help!",23/02/2015 5:31,,Eastern Time (US & Canada)
13485,negative,I filled out that whole form before receiving a poor poor response. Is there no direct email address in reply?,23/02/2015 5:31,London ,
13486,negative,"Its the ABC's of PR, let your customers have the most info possible. Might want to go brush up on the basics...",23/02/2015 5:30,Memphis,Central Time (US & Canada)
13487,negative,trip on @AmericanAir ... Poor customer service 3 trips in a row! @Delta here I come!,23/02/2015 5:28,"Memphis, TN",
13488,negative,stiiiil waiting. Please respond as my flight leaves in 2 1/2 hrs,23/02/2015 5:26,,
13489,positive,"no worries, loved flying with you guys. Thanks!",23/02/2015 5:26,,Central Time (US & Canada)
13490,negative,you have the worst reps at Jacksonville airport. So rude and totally not helpful at all!,23/02/2015 5:25,,Alaska
13491,negative,"Understood. Integration takes time, but no excuse for poor customer service",23/02/2015 5:24,"New York, NY",Eastern Time (US & Canada)
13492,negative,at least you got a response from @AmericanAir via Twitter. I went 0 for 2 yesterday.,23/02/2015 5:24,Texas,Central Time (US & Canada)
13493,negative,"I am, called Paris office this morning again, still waiting. It is in Miami but apparently tag was ""taken off""",23/02/2015 5:23,,Paris
13494,negative,Can I get some assistance? Flight Cancelled Flightled (today) from PHX to DFW. Not that I'm hating. But my job is concerned,23/02/2015 5:22,"Memphis, TN",Central Time (US & Canada)
13495,positive,would also like say kind move on adding the points !,23/02/2015 5:21,,
13496,positive,"ok, I just received an email with my registration from your team. Thanks a lot",23/02/2015 5:18,Saint Maur des Foss_s,Paris
13497,negative,wasn't just a delay. Your counter wouldn't take a valid CAC card as a valid ID which is needed for a TSA precheck on pass,23/02/2015 5:14,,Central Time (US & Canada)
13498,negative,"all right, but can you give me an email to write to ?",23/02/2015 5:14,Saint Maur des Foss_s,Paris
13499,neutral,is DFW accepting any arrivals or departures today?,23/02/2015 5:12,Bentonville  Arkansas,Central Time (US & Canada)
13500,neutral,"Is it true, as FAs are saying, that you have no way to collect money from passengers (after door closing) who want a MCE seat?",23/02/2015 5:12,Brooklyn by way of Chicago,
13501,negative,I called reservation at 1 am and I'm still waiting for someone to call me back,23/02/2015 5:11,"New York, NY",Eastern Time (US & Canada)
13502,negative,a confirmed flight. I'm so done! Thanks for nothing!,23/02/2015 5:11,,Alaska
13503,positive,Not necessary.  I am confident the excellent in-flight staff will make the appropriate report.,23/02/2015 5:10,,Eastern Time (US & Canada)
13504,neutral,"Sorry, what equipment? Have the passengers been allowed to return to the plane?",23/02/2015 5:09,Hertfordshire & London,London
13505,positive,thank you for doing the best you could to get me rebooked. Agent on phone &amp; addtl resolution on DM was very much appreciated.,23/02/2015 5:08,Indianapolis,Eastern Time (US & Canada)
13506,negative,no email no phone call no nothing. You've screwed with my flight and my family/Friends flights. You Cancelled Flighted reservations for,23/02/2015 5:08,,Alaska
13507,negative,"If you care, could you have someone call me to explain what is going on.",23/02/2015 5:07,"Baltimore, Maryland",Central Time (US & Canada)
13508,negative,@AmericanAir why automated call me and then hang up at 4:45 am!?! And why can't I reschedule Cancelled Flighted flights via web!?! Come on!!!,23/02/2015 5:07,"Fort Smith, Ark.",Central Time (US & Canada)
13509,negative,from a service rep but that hasn't happened yet. I'm honestly fed up and sick of this. No notice when my flight got Cancelled Flighted,23/02/2015 5:05,,Alaska
13510,negative, help. Flight to Dallas was Cancelled Flightled this morning from cle. on hold for  3 hours. Need to be booked on next flight out.,23/02/2015 5:03,,
13511,negative,me up in a hotel tonight and expect me to now pay even more money. I don't have that money!! I was supposed to get a call back,23/02/2015 5:02,,Alaska
13512,negative,my flight 129 to dallas and 259 to SFO has been Cancelled Flighted and they can't get me on anything else until tomorrow. You won't put,23/02/2015 5:01,,Alaska
13513,negative,How is it possible that your call system can refuse callers for over twelve hours? What service options does that leave?,23/02/2015 5:00,"St. Louis, Mo",Central Time (US & Canada)
13514,negative,"I understand a bit of a wait, but I called at 6:23 pm and didn't get a call back until just after 11:00 pm, that's not cool",23/02/2015 5:00,"_T: 42.63352,-83.624194",Central Time (US & Canada)
13515,neutral, @SouthwestAir  _ Y'all will like this one. http://t.co/hF8aJZ4ffl,23/02/2015 4:59,"Wichita Falls, Texas",
13516,negative,Pathetic answer. Just found out my bag has been sitting at LGA for 20 hours and no call from you to lmk or delivery of bag. BAD,23/02/2015 4:59,Miami Beach,Central Time (US & Canada)
13517,negative,stranded in Miami because your automated system keeps hanging up on me for two days. Help !,23/02/2015 4:58,,
13518,negative,is flight 1318 Cancelled Flighted or not? No word from the ground staff.,23/02/2015 4:57,"Tokyo, Japan",Eastern Time (US & Canada)
13519,negative,"@mwangbickler We apologize for your frustrations, Michael. Have you been rebooked?_ -got call back after 10 hours. Bad.",23/02/2015 4:57,"Napa, CA",Pacific Time (US & Canada)
13520,negative,"I'm trying to register since 12:00,don't want to be separated from my brother during the15hours flight!There're few places left",23/02/2015 4:56,Saint Maur des Foss_s,Paris
13521,negative,trying to get thru to agent since last night b/c AA changed our flight to 2 days from now. Infuriating! We need to get to SEA!,23/02/2015 4:56,"Bellevue, WA",
13522,negative,"called last night, after 10hrs got call back, can I get a one day pass to admirals club? I'm going to be spending 7hrs in DFW",23/02/2015 4:55,Southern California,
13523,negative,how can I get you guys to respond to my tweets and DM??? Really sad feeling to be ignored.,23/02/2015 4:54,San Diego,
13524,negative,I am still waiting for that call back. Stranded and no one to talk to,23/02/2015 4:52,"Chicago, IL",
13525,neutral,thank you...I know it's a busy for you today but any help would be appreciated...,23/02/2015 4:51,cali bound,Central Time (US & Canada)
13526,positive,Karen Riedel is a rock star employee and a miracle worker.  I really appreciated her help this morning!,23/02/2015 4:49,"Dallas, TX",Central Time (US & Canada)
13527,negative,trying to talk 2 customer service to add lap child and can't get a hold of anybody. I need help!!!!!,23/02/2015 4:49,,America/Chicago
13528,negative,"@Active_Aly thx. We have already been on the iberia website, and seat reservation is unavailable. Hopefully we can call them.",23/02/2015 4:48,"London, England",Eastern Time (US & Canada)
13529,negative,this merger with @USAirways @usairwis a cluster of inefficiency and misinformation.  When is it going to be done?,23/02/2015 4:48,"New York, NY",Atlantic Time (Canada)
13530,negative,@Kaha58 Would be nice if you could actually talk to the reserv. team...it just hangs up on you and has been since last night.,23/02/2015 4:47,Texas,
13531,negative,why is there only one checkpoint open at JFK terminal 8? Ridiculous.,23/02/2015 4:42,LA via NY via SP,Pacific Time (US & Canada)
13532,negative,wow. Flight crew shows up :15 mins before the flight. No catering for AA3390. Nice. Why to treat your customers.,23/02/2015 4:41,,
13533,negative,I miss saying goodbye to my friend cause of your crappy service I swear you will never hear the end of it.#AmericanAirlines,23/02/2015 4:40,"Brooklyn, NY",
13534,neutral,.. UMM hello?,23/02/2015 4:40,,Eastern Time (US & Canada)
13535,neutral,QSVGRU when would the next flight arrive?,23/02/2015 4:39,,Atlantic Time (Canada)
13536,negative,that is absolutely false stmt.  You have a comedy of errors incl no catering etc #GetYourActTogether,23/02/2015 4:38,,
13537,negative,how do I see your report team?,23/02/2015 4:38,,
13538,negative,It's been 5 hours and still no call and now we are back to being hung up on by an automated system.  #AmericanAirlines,23/02/2015 4:37,"Brooklyn, NY",
13539,negative,"you bet make this screw up right (for once). Things I need in bag for my job and you have ""grounded"" me today #painandsuffering",23/02/2015 4:36,,
13540,negative,"Last thing I want to deal w/ before 8 on a Mon! I've already waited the suggested wait time, so I hope I get a call back ASAP.",23/02/2015 4:34,Indianapolis ,Central Time (US & Canada)
13541,negative,All I get is an automated system that hangs up on me. I finally get a message that some will call me back in 2 hours.,23/02/2015 4:34,"Brooklyn, NY",
13542,negative,@emrey35 But it says your agents are too busy and to try back Late Flightr???,23/02/2015 4:34,,
13543,negative,"file loc:TJYCQH. Bag at airport since last nite.Not ""scheduled"" to get PU unt aft 8? WHY? U shld b ashamed. I'm disgusted w/u",23/02/2015 4:33,,
13544,negative,I remained on hold for 2 hrs to resolve my flight schedule &amp; your system hung up on me. #unhappycustomer,23/02/2015 4:32,Indianapolis ,Central Time (US & Canada)
13545,negative,For two days now I have been trying to reach #AmericanAirlines customer service to change my flight.,23/02/2015 4:32,"Brooklyn, NY",
13546,negative,. Death of a dear friend has me heart broken but #AmericanAirlines has me heated!,23/02/2015 4:29,"Brooklyn, NY",
13547,negative,spent hour+ trying to check after to use military ID for luggage then messed up boarding pass &amp; forced into line again.,23/02/2015 4:29,,Central Time (US & Canada)
13548,negative,has no customer service via phone or in person. Just a stone wall with a giant middle finger painted on it.,23/02/2015 4:27,"Chicago, IL",Eastern Time (US & Canada)
13549,negative,"3days and no call,bag or anyone to pick up my call. Held on ph til 130 am and holding again now. Insane,#help",23/02/2015 4:26,Miami Beach,Central Time (US & Canada)
13550,negative,"way to ruin a vacation, my brother has called all night and had multiple places in line only to get dead air on call back",23/02/2015 4:26,Southern California,Pacific Time (US & Canada)
13551,negative,"trying to change my flight and you just hang up on ppl bc call volume is high. That's a joke, right?",23/02/2015 4:26,A tiny place in the universe,Arizona
13552,negative,thanks for reFlight Booking Problems me on a flight and then leaving my luggage in NYC. Unbelievable.,23/02/2015 4:24,"New York, NY ",Eastern Time (US & Canada)
13553,positive,thank you!,23/02/2015 4:20,,
13554,positive,I Love American Airlines :D,23/02/2015 4:15,New York City ,Eastern Time (US & Canada)
13555,negative,"how about a reservation phone system that actually works? You know the 800 number is unreachable? Callbacks are ""dead air"".",23/02/2015 4:14,"Glastonbury, CT",Eastern Time (US & Canada)
13556,negative,", I was told my flights 2516 &amp; 2244 was Cancelled Flightled. But I don't seem to have any date/time changes. I've been waiting for a call",23/02/2015 4:13,,Eastern Time (US & Canada)
13557,positive,v nice of you to give me a breakfast voucher for $7 in an airport. That almost got me a whole drink!!,23/02/2015 4:13,"Chicago, IL",Central Time (US & Canada)
13558,negative,"husband &amp; I complain about same flight. He gets voucher, I get nothing. Because he flew biz!? Who do I email about this?",23/02/2015 4:12,London ,
13559,negative,no date on when revieving our money sent a letter in post and several emails no reply?? very frustrated,23/02/2015 4:10,,
13560,negative,you're running 5+ hours behind replying to anyone via Twitter. this is beyond unacceptable. I'm running out of time!,23/02/2015 4:09,"Plano, Texas",
13561,neutral,hi do you have a phone number to ring from uk regarding claim for our Late Flight flight departure claim amount agreed just had no,23/02/2015 4:09,,
13562,negative,not sure why we are being made to stand in line outside for plane that isn't ready to board when I could be sitting inside,23/02/2015 4:06,,
13563,negative,"even when I did get through, no one knew anything about my bag. This is ridiculous, I still don't have my bag from Saturday.",23/02/2015 4:05,,Eastern Time (US & Canada)
13564,negative,thank you Mr Parker for screwing over chairman preferred when we fly AA. No #firstclass option and treated like crap by staff,23/02/2015 4:04,North Carolina,
13565,negative,thinks it's a good cs to get everyone through the gate for flight 4275 then we wait bc plane not ready http://t.co/rxmjWoo7Qi,23/02/2015 4:03,,
13566,neutral,", CHECK DM PLEASE!",23/02/2015 4:00,,Eastern Time (US & Canada)
13567,neutral,"got a callback at 1 am, took care of it. thanks.",23/02/2015 3:59,"chapel hill, nc",Eastern Time (US & Canada)
13568,negative,POOR EXPERIENCE 2day at ord chkin. 8 emp. w/3 cust. 10 waiting. Asked to speak w/supervisor. Told 20 min. In a mtg!! What?!?!,23/02/2015 3:58,"chicago, il",Indiana (East)
13569,negative,Have been trying to reach American Airlines since last evening to Cancelled Flight flights. WORST CUSTOMER SERVICE EVER! What now???,23/02/2015 3:54,"Amityville, NY",
13570,negative,- cruel &amp; unusual to Cancelled Flight flight w/o notice &amp; make someone stay on hold for 30min &amp; listen to the same ad in a loop,23/02/2015 3:54,"Charleston, SC",Eastern Time (US & Canada)
13571,negative,can you please help? you've now rebooked me incorrectly after flight was Cancelled Flightled. please fix my flt to Tuesday!!,23/02/2015 3:54,"Plano, Texas",
13572,negative,its now 17 days since I contacted customer relations... #surf #fail #BaggageDrama http://t.co/CS1673hrqQ,23/02/2015 3:50,"London, UK",London
13573,positive,Eventually the call got through. Not sure what changed. Thank you a lot though!,23/02/2015 3:49,,Eastern Time (US & Canada)
13574,negative,I've been doing this all night. Can someone please help? I need my flt fixed. Please???,23/02/2015 3:46,"Plano, Texas",
13575,negative,"i tried all day. Have been disconnected due to ""heavy call volume.""",23/02/2015 3:39,,
13576,neutral,is flight 2413 to LA delayed?,23/02/2015 3:38,,Eastern Time (US & Canada)
13577,positive,Thanks :-) Good to be back safely. See you again soon!,23/02/2015 3:33,,
13578,negative,"Hey, what's happening with #AA65 Zurich - JFK? Appears to have squawked 7700 and landed at London Heathrow",23/02/2015 3:32,London,London
13579,negative,got call saying flight Cancelled Flightled but checked online and it isn't Cancelled Flightled. No where near bad weather. I have job interview,23/02/2015 3:30,,
13580,neutral,"Hello ! I cannot register for my tomorrow flight from Paris to Las Vegas ""This feature is currently unavailable"" appears ?",23/02/2015 3:30,Saint Maur des Foss_s,Paris
13581,neutral,When did they start to sell water @AdmiralsClub ?,23/02/2015 3:29,"Los Angeles, CA",
13582,negative,#worstcustservice you should have contingency plans for extra workers during bad weather. 4+ hours hold #ridiculous,23/02/2015 3:28,,
13583,negative,all I want is to know what to do regarding my connecting flights since my 1st is Cancelled Flightled. Could you be of assistance?,23/02/2015 3:26,,Quito
13584,neutral,"Hi guys, can you tell me what the emergency is for #AA65 diverting to #Heathrow from Zurich-New York? Thanks, John.",23/02/2015 3:26,Hertfordshire & London,London
13585,negative,Please stop changing my flights for Spring Break. This is the 5th time!,23/02/2015 3:18,Michigan,Eastern Time (US & Canada)
13586,negative,a school trip of 38 including myself had to sleep over in the airport and are all on different standby flights.This is not good,23/02/2015 3:18,Everywhere,Eastern Time (US & Canada)
13587,negative,your customer service is inferior to that of a nationalized third world nation's airline. Get it together.,23/02/2015 3:16,,
13588,negative,"not only did you Cancelled Flight our flight from JFK and delay us by 29 hours, you've now lost 2 of our bags. Worst airline ever.",23/02/2015 3:15,Bexleyheath,Amsterdam
13589,negative,Flight AAL65 declared state of emergency? Squawking 7700...,23/02/2015 3:14,,
13590,negative,just want to thank you guys for the 27 hour delay for flight AA106 from JFK due to staff shortage and not weather___,23/02/2015 3:12,my top secret gaming facility,Casablanca
13591,negative,you delayed me for 15 hours in Chicago and still managed to lose my bag! Really not happy,23/02/2015 3:11,London,
13592,negative,Your rubbish at Social Media! In the air two hours Late Flight but that's better than being Cancelled Flightled!,23/02/2015 3:06,UK,
13593,negative,yes but you did manage to lose two of our bags. Horrendous airline.,23/02/2015 3:05,,Amsterdam
13594,positive,"Thanks guys, you got it. I'm heading to Milan on Wednesday, so big week with the AA family :)",23/02/2015 3:03,New York | Hong Kong ,Eastern Time (US & Canada)
13595,negative,953 our  fligth Somthing to talk  about this?,23/02/2015 2:50,Buenos Aires,Buenos Aires
13596,negative,interested in possibly changing my flight to another day...need to see if there are any fees but your number is busy,23/02/2015 2:49,cali bound,Central Time (US & Canada)
13597,negative,I understand you are busy but I have still gotten no answer. I need to get home and you guys have not helped at all,23/02/2015 2:49,,Quito
13598,negative,No I do not have them yet. Called for baggage status 5 times yesterday.,23/02/2015 2:48,"Alexandria, VA",Quito
13599,positive,thanks. They did not charge anything in the end so all is good.,23/02/2015 2:28,"Vienna, Austria",Vienna
13600,positive,@USAirways wonderful FC FA on flight 2062 pre dawn!  Nice start to the day!,23/02/2015 2:28,"Rockville, MD",Quito
13601,negative,been on hold for for over two hours. After waiting 2 hours earlier. Can't get any info on my reservation. How is that ok?,23/02/2015 2:26,,
13602,negative,"@nickcunningham1 Except now there is no wait time, the phone system just hangs up on you. So continuing to hold won't help.",23/02/2015 2:25,San Diego,
13603,negative,"LGA already by the time we pulled from the flight. QQBMUG. feel free to look up how many flights we've been ""reticketed"" on.",23/02/2015 2:22,Edmonton,
13604,negative,"@loganex except if you call now you'll get the same message. Trust me, I've tried.",23/02/2015 2:22,San Diego,
13605,negative,westjet and your rep won't do anything about my lost luggage- which I never even checked with westjet because it was lost in,23/02/2015 2:18,Edmonton,
13606,negative,"waited in the airport for two days to get home, not weather reLate Flightd. Dealt with horrible customer service. Finally switched to",23/02/2015 2:17,Edmonton,
13607,negative,are you ignoring me on purpose? It was sad enough having your automated system hang up on me __,23/02/2015 2:14,San Diego,
13608,negative,who do I need to talk to to get a full refund on my trip? Your call center offers no assistance.,23/02/2015 2:13,Edmonton,
13609,negative,why wont you find my luggage without blaming everyone else?,23/02/2015 2:11,Edmonton,
13610,negative,that all AA is for USAir Elite members. It's one big disappointment in the way we are treated. #epicfailure,23/02/2015 2:10,North Carolina,
13611,neutral,"we have been rebooked due to weather, but need to change our reservation and fly on the 24th, instead of the 23rd.",23/02/2015 2:09,,Central Time (US & Canada)
13612,negative,love how you can't get an agent on the phone and the automated system hangs up on you,23/02/2015 2:08,,
13613,negative,I was just called abt my flight Cancelled Flightlation- a flight that was Cancelled Flightled at 10:30a Sunday. Two 4:00a calls are not okay.,23/02/2015 2:03,texas,Eastern Time (US & Canada)
13614,neutral,Can you respond to my DM?,23/02/2015 2:02,San Diego,
13615,negative,"Thank you for the worst experience ever on an airline, from me to you, I hope your embarrassed as an airline. Pathetic",23/02/2015 2:02,Illinos,
13616,neutral,airport to figure this out or can someone tell me now? Flight is from San Juan to San Diego,23/02/2015 2:01,San Diego,
13617,neutral,if you could let me know where I'm staying tonight (if you've booked anything) that would be great. Do I have to go to the,23/02/2015 2:00,San Diego,
13618,negative,"@British_Airways 2 weeks ago today i arrived in miami and I still don't have my bag, absolute disgrace!",23/02/2015 2:00,Glasgow / Scotland,Casablanca
13619,neutral,what terminal LHR for aa5/BA1506? Doesn't say in boarding pass,23/02/2015 1:54,"New York, NY",Eastern Time (US & Canada)
13620,negative,so am I going to be homeless or do I have a place to stay tonight? Can you respond to me here so I can go back to sleep?,23/02/2015 1:50,San Diego,
13621,negative,at 5 am and have no clue if we have a place to stay or not,23/02/2015 1:46,San Diego,
13622,negative,"but really, can you DM me on here to verify if you've booked a hotel for our extra night here? Kinda unsettling to get a call",23/02/2015 1:45,San Diego,
13623,negative,extra night we have to stay in San Juan now. How can I check on that?,23/02/2015 1:43,San Diego,
13624,negative,hey I got a call saying our flight was rescheduled but I can't get through to anyone to see if you're providing a hotel for the,23/02/2015 1:43,San Diego,
13625,negative,@emeyerson @ggreenwald Don't wait on a bag. Go to Walmart and get what you need for tomorrow morning.,23/02/2015 1:38,"San Antonio, Texas",Central Time (US & Canada)
13626,neutral,More or less - after a night in a party hotel - no sleep and a 5:30 am rebook- on our way back to PHL http://t.co/4G0K0z2rei,23/02/2015 1:36,http://about.me/miffsc,Eastern Time (US & Canada)
13627,neutral,Hi. I have KOA-LAX-PHL-ORD booked as a 1-way savr awrd. If I called to chnge it to KOA-LAX-PHX-ORD would I have to pay any fees,23/02/2015 1:26,,
13628,negative,been calling 2 different offices already and still no sign of my baggage. First time on American Air.. (6),23/02/2015 1:26,,Paris
13629,negative,@Cowboycerrone You apologise for HIS frustrations &amp; HIS disappointment but NOT your terrible service? #BlameShiftOverload,23/02/2015 1:24,,
13630,negative,Got it worked out. Had to postpone my trip and pay extra though. :/ Not easy for a poor graduate student.,23/02/2015 1:23,"Lafayette, LA",
13631,negative,"How best to talk with an agent to reschedule Cancelled Flighted flight? No one answers at AA. Know it's busy, but need help.Thanks",23/02/2015 1:17,,
13632,negative,I don't want to waste any more of my time on your airline (you've already robbed 21 hours of my day) but I definitely will.,23/02/2015 1:17,"Bay Area, CA",Pacific Time (US & Canada)
13633,negative,me because it might not be so urgent for you but it really is for me. (5),23/02/2015 1:15,,Paris
13634,negative,i've now been in France two days without changing clothes and nothing to keep me warm so please locate my bag and send it to(4),23/02/2015 1:14,,Paris
13635,negative,"flight 45 JFK-LAS. First the catering was Late Flight, the. No push back crew. 2hrs delay.",23/02/2015 1:13,New York City,Eastern Time (US & Canada)
13636,negative,Flight Cancelled Flighted 2nd time. Can't reach agent to reschedule. Can you call me?,23/02/2015 1:12,,
13637,negative,"my two coats were in that bag so i have been in france with no coat, walking around with a T shirt and one clean pair.(3)",23/02/2015 1:11,,Paris
13638,negative,my bag is still in Miami and cannot be located?! How do you loose a bag like that? With a tag and everything?? (2),23/02/2015 1:10,,Paris
13639,negative,"So i was visiting SJU and was returning to Paris and they checked my bag at the gate in SJU, i arrived in paris and nothing,(1)",23/02/2015 1:09,,Paris
13640,negative,speaking 2 languages paid off! as the US line left me over 70 min in hold -without an answer- the latinamerican solved in 20min,23/02/2015 1:03,San Francisco,Pacific Time (US & Canada)
13641,positive,"Yep, was in one of my other camera memory card :D",23/02/2015 1:01,Left hand seat in flightdeck,London
13642,negative,"is terrible, my flights Cancelled Flighted and i've been on hold for the past 4 hours. Never again.",23/02/2015 0:54,,Eastern Time (US & Canada)
13643,negative,I certainly hope my LA /PBI on 25 th has a NEW plane . The seats on Feb 11 th flight ( in reverse) God awful,23/02/2015 0:54,world,Eastern Time (US & Canada)
13644,negative,20 HS students from Ithaca NY stuck in Miami flts xld u won't rebook to get kids home use carrier alliance #rulesshouldbend,23/02/2015 0:45,,Eastern Time (US & Canada)
13645,negative,Hands down the worst airline to travel with. Really really fucking bad.,23/02/2015 0:44,,
13646,neutral,can you use the aa credit platinum select world mastercard for Alaska flights?  Or just american?,23/02/2015 0:28,"Renton, WA",
13647,neutral,Why did  AA973 return to JFK? Thanks :),23/02/2015 0:24,Greater Geelong ,
13648,negative,is the 24/7 phone line open? On hold for over 2 hours now. Your check-in agents cannot help at the airport itself. Please help.,23/02/2015 0:22,,Eastern Time (US & Canada)
13649,negative,what sense is it to charge for a bag service when the service isn't great. Losing luggage and now missing items this is bs,23/02/2015 0:13,,
13650,negative,No it isn't -  sheer incompetence was reigning at DFW today. I was there. On a plane on the GD runway. I doubt you were.,23/02/2015 0:11,"Kansas City, MO USA",Central Time (US & Canada)
13651,negative,"yes we did make it home. But by no means am I happy. I've always chosen AA as my 1st choice when flying, I'm rethinking that...",23/02/2015 0:08,,
13652,negative,still waiting on a dm response..... #sloooowresponses,23/02/2015 0:06,,
13653,negative,@robinreda that can be a stop over before Paris. You are an embarrassment,23/02/2015 0:04,Londres,Paris
13654,negative,@robinreda being stuck two days in the airport is not something pretty normal. I am positive you can find a plane to Europe,23/02/2015 0:04,Londres,Paris
13655,negative,highly disappointed in the baggage service with this merge with @USAirways you guys have lost our 1st bag and now missing items,23/02/2015 0:04,,
13656,negative,just landed - 3hours Late Flight - and now we need to wait TWENTY MORE MINUTES for a gate!  I have patience but none for incompetence.,23/02/2015 0:03,Jerz,Eastern Time (US & Canada)
13657,negative,FINALLY called me back... BUT HASN'T SPOKEN TO ME.  Like the worst prank call EVER!!,23/02/2015 0:03,Arkansas,Central Time (US & Canada)
13658,negative,"wait times of 2 hours to talk with an exec plt agent, what is going on!!!",23/02/2015 0:02,,
13659,negative,so the one time we upgrade to first class our luggage was open and now missing valuable items that can't be replaced. #upset,22/02/2015 23:58,,
13660,neutral,"please rebook me from Seattle to Columbus Tue 2/24, locator: KARAAX, name: Mitchell M Neuer",22/02/2015 23:53,"_T: 47.683801,-122.327443",
13661,negative,"still no reply to my email sent on 11th February. Even sent an email asking for acknowledgment that's it been recieved, nothing",22/02/2015 23:52,,Edinburgh
13662,negative,flight Cancelled Flighted! I'm trying to get to #chicago. What are me and @justynmoro gonna do. #flying#flight#travel,22/02/2015 23:50,Pride Rock ,Pacific Time (US & Canada)
13663,negative,working over time tonight?  Got delayed 2 days .. In SJU .. Could be worse :),22/02/2015 23:50,Bay Area,Pacific Time (US & Canada)
13664,negative,it doesn't allow me to hold. That's the problem.,22/02/2015 23:45,,Mountain Time (US & Canada)
13665,negative,has to be the worst airline in the world #yousuck #horrible #Oscars2015,22/02/2015 23:42,"Scottsdale, AZ",
13666,neutral,Reebooked for tomorrow in AA 1389 LV-DFW at 810 am arriving 12.50pm; still open this flight?,22/02/2015 23:41,,
13667,negative,"@USAirways Add insult to injury you guys ""misplaced"" my bag. 

Can't believe you have to pay money to be treated this poorly.",22/02/2015 23:37,PDX JFK SFO BDL,Pacific Time (US & Canada)
13668,negative,My connecting flight to DFW was Cancelled Flightled and need to get to IND tomorrow. Any way I can get this sorted out? Been holding 1h08,22/02/2015 23:32,New York City,Eastern Time (US & Canada)
13669,negative,I would like to be reimbursed for my shuttle from Denver after #1080 diversion 6+ hours sitting in plane and mech problems,22/02/2015 23:26,,Quito
13670,negative,Please REPLY!  How do you mess up my rebook TWICE???,22/02/2015 23:25,"Plano, Texas",
13671,negative,"I've been on hold for 4 hrs, no call bk either. Family of 4 trying to get from HDN to DFW flight 1418 direct. Need new info plz",22/02/2015 23:19,"Dallas, Texas",
13672,neutral,Can you check on he status of my EXP membership card? Need the physical card to access some international lounges soon.,22/02/2015 23:18,,Eastern Time (US & Canada)
13673,negative,my flight tomorrow is Cancelled Flighted you guys just keep letting me down,22/02/2015 23:16,,
13674,positive,Thanks for the champagne  AA153 ORD-NRT to celebrate my #TokyoMarathon2015 finish! http://t.co/Ij4xL01tKX,22/02/2015 23:14,"Boston, MA",
13675,negative,"I'm beyond confused here. why would you offer an earlier flight?? when they Cancelled Flightled 2222, I asked for TUES. please fix!",22/02/2015 23:14,"Plano, Texas",
13676,negative,I'm in MEX.  I need to fly to New York City tomorrow. My new flight on Tuesday is unacceptable. Please help.,22/02/2015 23:06,"New York, NY",Eastern Time (US & Canada)
13677,negative,my mom__ flight tomorrow Cancelled Flighted w/ no notice. Phone system said callback in 2 hours and it__ been 4. I need to go to bed!,22/02/2015 23:04,"San Francisco, CA",Pacific Time (US & Canada)
13678,negative,I'm trying to reach the advantage department to add my number to a recent flight,22/02/2015 23:02,Los Angeles,
13679,negative,I am going to keep these tweets coming till AA does something...which I know is nothing..hoping I go way...not likely.,22/02/2015 23:01,,
13680,negative,make sure u insure your luggage as those assholes @ AA take no fricken responsibility...&amp; don't  believe their lies!!!!,22/02/2015 23:00,,
13681,negative,its been weeks&amp;those dickheads @ AA hadn't contacted me...they lost my checked bag &amp; carryon and haven't offer to pay,22/02/2015 22:58,,
13682,negative,why arent callings going thru it doesnt have me wait or anything and automated stuff is messed up,22/02/2015 22:54,,Eastern Time (US & Canada)
13683,neutral,235.  We made it to Seattle...,22/02/2015 22:49,Brooklyn,Eastern Time (US & Canada)
13684,negative,we will not be flying with you or US air again. The changes and Cancelled Flightations leading up to today's big finale is unacceptable.,22/02/2015 22:44,,
13685,negative,thanks for your apology but it's a bit Late Flight. Cancelled Flighting a flight more than 24 hrs in advance due to weather is ridiculous. We,22/02/2015 22:41,,
13686,negative,you Cancelled Flightled my flight tomorrow (without telling me) and I want to rebook-please help me book a new flight! What # can I call?,22/02/2015 22:35,"Seattle, WA",Pacific Time (US & Canada)
13687,negative,The word failure means: an act or instance of failing or proving unsuccessful; lack of success nonperformance of something due.,22/02/2015 22:35,"El Paso, TX",Mountain Time (US & Canada)
13688,negative,Why offer automated call back option when agent is available only to call me &amp; have me sit on hold? At 12:30am. #onholdfordays,22/02/2015 22:34,Indianapolis,Eastern Time (US & Canada)
